test_year,method,GEOID,State,stratum,y,pred,lo,hi
2008,rolling_static_cp,17045,Illinois,Normal,10.5336,9.99293512879612,8.435753950518741,10.852610479406021
2008,rolling_static_cp,17047,Illinois,Normal,9.5931,8.693642858452545,7.53929969557458,10.027822244085165
2008,rolling_static_cp,17049,Illinois,Normal,10.7217,9.123873873407579,7.5797806263283265,10.139100380691788
2008,rolling_static_cp,17051,Illinois,Normal,10.032,8.732433137217987,7.502649994596367,10.009024760352386
2008,rolling_static_cp,17053,Illinois,Normal,10.9725,10.453637867007675,8.5546252816524,11.198183067800134
2008,rolling_static_cp,17055,Illinois,Normal,8.9034,8.113879148045267,6.1735742248062815,9.32775764214832
2008,rolling_static_cp,17057,Illinois,Normal,12.1011,10.492034430377965,9.152174295987447,11.49445419477275
2008,rolling_static_cp,17059,Illinois,Normal,9.9066,8.90184390417107,7.689850280395096,10.314743265541395
2008,rolling_static_cp,17061,Illinois,Normal,9.9066,9.794175855341269,8.09789467652627,10.644573814565684
2008,rolling_static_cp,17063,Illinois,Normal,11.7876,10.434677385272552,8.828481757982654,11.618681796715364
2008,rolling_static_cp,17065,Illinois,Normal,10.032,8.814162089106071,7.295949347676527,10.100683104591385
2008,rolling_static_cp,17067,Illinois,Normal,11.913,10.664768178432094,9.037039300592296,11.44761401654721
2008,rolling_static_cp,17071,Illinois,Normal,12.4773,10.836651310445797,8.569622485646109,11.766994034971514
2008,rolling_static_cp,17073,Illinois,Normal,11.5368,10.650223772948467,8.977956629121191,11.47645897325782
2008,rolling_static_cp,17075,Illinois,Normal,10.9725,10.49800061330861,8.78577889261093,11.312892964149492
2008,rolling_static_cp,17077,Illinois,Normal,9.2796,8.321252345743199,6.197599940731414,9.43657964937916
2008,rolling_static_cp,17079,Illinois,Normal,10.032,8.864790311346129,7.6064905473724,9.976614347152765
2008,rolling_static_cp,17081,Illinois,Normal,8.2137,8.265300963344266,6.261566627022444,9.417193443575172
2008,rolling_static_cp,17083,Illinois,Normal,10.2201,10.107368384647618,8.496339573867841,10.860412853871805
2008,rolling_static_cp,17085,Illinois,Normal,10.2201,9.167872822298326,7.693693788365549,10.37917089960284
2008,rolling_static_cp,17087,Illinois,Normal,9.5931,7.799681943030583,5.802331964300656,9.102679002401096
2008,rolling_static_cp,17089,Illinois,Normal,11.7876,10.877016941825717,9.077256638018243,11.651976372672284
2008,rolling_static_cp,17091,Illinois,Normal,11.0979,10.31826419891032,8.698756564048393,11.215599270144857
2008,rolling_static_cp,17093,Illinois,Normal,11.0352,10.119311630206333,8.445258555153563,11.470048760069782
2008,rolling_static_cp,17095,Illinois,Normal,12.54,11.073078280673037,9.23051356457972,11.912937107479152
2008,rolling_static_cp,17097,Illinois,Normal,8.6526,8.22118341985215,6.376229982140936,9.953382368103016
2008,rolling_static_cp,17099,Illinois,Normal,12.0384,10.95485915631634,9.232493084324604,11.97145658783251
2008,rolling_static_cp,17101,Illinois,Normal,9.2796,8.562525289344858,7.289498851049286,10.041534816374678
2008,rolling_static_cp,17103,Illinois,Normal,11.4114,10.993188749064979,9.162522770196542,11.780500115924525
2008,rolling_static_cp,17105,Illinois,Normal,11.7249,10.292216016229935,8.630588941455924,11.329458225949317
2008,rolling_static_cp,17107,Illinois,Normal,11.7876,11.100014052227008,9.369839117010384,11.932865536527725
2008,rolling_static_cp,17109,Illinois,Normal,12.9162,11.338040548986712,9.37090038806665,11.874041693786385
2008,rolling_static_cp,17111,Illinois,Normal,9.9066,9.746299183565426,7.933706948633492,10.88807896041393
2008,rolling_static_cp,17113,Illinois,Normal,11.913,11.159730493535179,9.291692467431686,12.077927630565403
2008,rolling_static_cp,17115,Illinois,Normal,11.7876,10.67215827056975,8.431284546081788,11.682455174927677
2008,rolling_static_cp,17117,Illinois,Normal,9.8439,9.820352478910317,8.269335922274118,10.982707263127816
2008,rolling_static_cp,17119,Illinois,Normal,9.7185,8.833168683779618,7.599771008524024,10.188101849060644
2008,rolling_static_cp,17121,Illinois,Normal,9.2796,8.297217680722254,6.812507277756945,9.50903430545035
2008,rolling_static_cp,17123,Illinois,Normal,12.3519,10.859576300695169,9.242378512388514,11.837643711005157
2008,rolling_static_cp,17125,Illinois,Normal,11.4114,10.633334238881046,9.149642731463224,11.69325611297267
2008,rolling_static_cp,17127,Illinois,Normal,9.2796,7.893970192734695,6.200407124289989,9.339501077853294
2008,rolling_static_cp,17129,Illinois,Normal,12.4146,11.152708511487825,9.066344610771425,11.91650979299601
2008,rolling_static_cp,17131,Illinois,Normal,12.0384,10.647093757150373,8.961705375583557,11.544351577569778
2008,rolling_static_cp,17133,Illinois,Normal,9.9693,8.893734603593831,7.653615221816216,9.900296354278764
2008,rolling_static_cp,17135,Illinois,Normal,11.3487,10.327375937388766,8.8922992198699,11.032392912868872
2008,rolling_static_cp,17137,Illinois,Normal,11.913,10.831849991803567,8.990722563019222,11.598093781865575
2008,rolling_static_cp,17139,Illinois,Normal,10.9098,10.700339052561132,8.500136276227625,11.590795054285875
2008,rolling_static_cp,17141,Illinois,Normal,11.5368,10.76985190951374,8.890658848166783,11.547725874427094
2008,rolling_static_cp,17143,Illinois,Normal,12.6027,10.851800438116335,9.286241376380799,11.921699965498444
2008,rolling_static_cp,17145,Illinois,Normal,9.1542,7.843866144936058,5.9504517080825385,8.947791815505957
2008,rolling_static_cp,17147,Illinois,Normal,10.7844,10.579559586110328,8.18740481254695,11.583440684471036
2008,rolling_static_cp,17149,Illinois,Normal,9.7185,9.613872822131265,7.370550820210771,10.587196187176804
2008,rolling_static_cp,17153,Illinois,Normal,9.3423,8.18608484368769,6.909756016221071,9.799939903835593
2008,rolling_static_cp,17155,Illinois,Normal,12.2265,10.924921324302868,9.323289824181675,11.929259867696574
2008,rolling_static_cp,17157,Illinois,Normal,9.5304,8.331109171232312,6.53234709283719,9.358992570386379
2008,rolling_static_cp,17159,Illinois,Normal,8.9661,8.348064095460856,6.9230104774242465,9.591317830879998
2008,rolling_static_cp,17161,Illinois,Normal,11.4741,10.477510752756048,8.937741587631534,11.504137579086562
2008,rolling_static_cp,17163,Illinois,Normal,9.7185,8.904217901424568,7.650998416397209,10.016742333436088
2008,rolling_static_cp,17165,Illinois,Normal,9.5931,8.279920905890672,6.672544478481936,9.508067029031611
2008,rolling_static_cp,17167,Illinois,Normal,11.5368,10.47315402805473,8.47205982252221,11.608207210878149
2008,rolling_static_cp,17169,Illinois,Normal,11.5368,10.729700995042002,8.29384530389236,11.51418916932036
2008,rolling_static_cp,17171,Illinois,Normal,9.7185,9.78585397504297,8.077696011783063,10.946126381163854
2008,rolling_static_cp,17173,Illinois,Normal,11.2233,10.496121645340287,8.675486740091639,11.413334854613632
2008,rolling_static_cp,17175,Illinois,Normal,12.7281,11.228195613687621,9.450601968417843,11.819015101733811
2008,rolling_static_cp,17177,Illinois,Normal,10.9725,10.094488122129897,8.248090283523338,10.979740343154553
2008,rolling_static_cp,17179,Illinois,Normal,12.54,11.118671432094771,9.414074797054896,12.094714996934048
2008,rolling_static_cp,17181,Illinois,Normal,9.6558,8.311888607847175,6.380045608556694,9.573330277084466
2008,rolling_static_cp,17183,Illinois,Normal,10.7844,10.230639796134758,8.741369952082978,11.1289914200063
2008,rolling_static_cp,17185,Illinois,Normal,9.2169,9.00374997914332,7.500834397047902,10.224533363079347
2008,rolling_static_cp,17187,Illinois,Normal,12.9789,11.081156415882463,9.07921233834588,11.900711889708038
2008,rolling_static_cp,17189,Illinois,Normal,10.3455,8.463820915881051,6.9735063222666485,9.55249174535417
2008,rolling_static_cp,17191,Illinois,Normal,9.3423,8.559513774331466,7.119903092215492,9.766468207604822
2008,rolling_static_cp,17193,Illinois,Normal,10.032,9.033646760018504,7.565297484866911,10.226828353894133
2008,rolling_static_cp,17195,Illinois,Normal,11.3487,10.660413842378176,8.720797429869155,11.411691016006476
2008,rolling_static_cp,17197,Illinois,Normal,11.0979,9.088902768970376,7.780007370050304,10.83279289720512
2008,rolling_static_cp,17199,Illinois,Normal,8.778,7.876587060774773,5.814305940829532,9.23566868339519
2008,rolling_static_cp,17201,Illinois,Normal,10.5336,9.578056681778738,7.823905041914993,10.82634849421688
2008,rolling_static_cp,17203,Illinois,Normal,12.9162,11.261298884396446,9.40939980969543,12.145341256449115
2008,rolling_static_cp,18001,Indiana,Normal,9.405,8.596806630133822,7.505841207733128,10.388222716394417
2008,rolling_static_cp,18003,Indiana,Normal,9.4677,8.443605600041328,7.278374248215939,10.516948219126405
2008,rolling_static_cp,18005,Indiana,Normal,8.8407,9.1501323722802,8.137992939520537,10.210526835099945
2008,rolling_static_cp,18007,Indiana,Normal,11.7249,10.840229791779056,8.992946339822634,11.669441823152413
2008,rolling_static_cp,18009,Indiana,Normal,9.7812,9.671912613679993,8.336835540674667,10.678449992662296
2008,rolling_static_cp,18011,Indiana,Normal,10.8471,10.20978272847278,8.692046770143419,11.061938518518751
2008,rolling_static_cp,18015,Indiana,Normal,12.1638,11.242291223763374,9.251059151205885,11.88403051446813
2008,rolling_static_cp,18017,Indiana,Normal,11.4741,10.898160782170308,8.897399268197052,11.630527594369806
2008,rolling_static_cp,18019,Indiana,Normal,8.6526,8.527681010153826,6.916783181089154,9.898562878705114
2008,rolling_static_cp,18021,Indiana,Normal,8.5899,9.30239534732229,7.442853066579082,10.39204011476134
2008,rolling_static_cp,18023,Indiana,Normal,11.7249,10.846774437412837,8.970831659577053,11.538168566273004
2008,rolling_static_cp,18027,Indiana,Normal,10.8471,9.909166374900446,8.402733459837991,10.517482070719389
2008,rolling_static_cp,18029,Indiana,Normal,7.0851,8.294482755587563,7.179261376588551,9.899196531687995
2008,rolling_static_cp,18031,Indiana,Normal,9.9066,9.622590597829605,8.482846727966447,10.536056410974613
2008,rolling_static_cp,18033,Indiana,Normal,7.5867,8.202741348770326,6.375086962542388,9.772896238358458
2008,rolling_static_cp,18035,Indiana,Normal,9.7812,9.924637378271353,8.48229022696255,11.052158486056767
2008,rolling_static_cp,18037,Indiana,Normal,9.8439,9.319009331662453,7.715937692804606,10.345712213945074
2008,rolling_static_cp,18039,Indiana,Normal,8.8407,7.762187368824648,6.449029588829898,9.94216699353707
2008,rolling_static_cp,18041,Indiana,Normal,9.5304,9.491171332281725,8.25245536526308,10.51325240578905
2008,rolling_static_cp,18043,Indiana,Normal,8.2137,8.247417563784836,6.677467193711283,9.75776435656261
2008,rolling_static_cp,18045,Indiana,Normal,11.286,10.15288106287546,8.50663836580294,10.89173066099506
2008,rolling_static_cp,18047,Indiana,Normal,8.4645,8.610224798242172,7.661695811078331,9.876709863932053
2008,rolling_static_cp,18049,Indiana,Normal,10.5963,9.712137362834431,8.046889310057463,10.672392107641498
2008,rolling_static_cp,18051,Indiana,Normal,10.5336,9.89822798643533,8.226668662547441,10.651223570971357
2008,rolling_static_cp,18053,Indiana,Normal,10.4082,9.978761518161933,8.703251601440531,11.19826320455557
2008,rolling_static_cp,18055,Indiana,Normal,8.5272,8.707241755186644,7.773746025765862,9.958953957804862
2008,rolling_static_cp,18057,Indiana,Normal,10.2828,9.87786496781816,8.562391868198901,11.085291221207939
2008,rolling_static_cp,18059,Indiana,Normal,9.4677,9.508532217592016,8.364142565521446,10.574301342802949
2008,rolling_static_cp,18061,Indiana,Normal,7.6494,8.179747905200502,6.685019867625556,9.700477421381516
2008,rolling_static_cp,18063,Indiana,Normal,9.2169,9.613424536695138,8.038655422038186,10.670799737708291
2008,rolling_static_cp,18065,Indiana,Normal,10.0947,9.189235834373578,8.106030593381519,10.337911129912387
2008,rolling_static_cp,18067,Indiana,Normal,11.7876,10.622547507469593,9.119659014791482,11.456356133696124
2008,rolling_static_cp,18069,Indiana,Normal,9.6558,9.24590156321813,7.995906699231553,10.613053259371148
2008,rolling_static_cp,18071,Indiana,Normal,7.8375,8.491787512600062,7.18133072268359,9.677743645730649
2008,rolling_static_cp,18073,Indiana,Normal,11.4114,10.658114350916142,8.685815468450732,11.422132849795982
2008,rolling_static_cp,18075,Indiana,Normal,8.778,8.923714300351284,7.299443039064607,10.149634301803902
2008,rolling_static_cp,18077,Indiana,Normal,6.7716,8.495667768171952,7.045101610135276,9.830195169881273
2008,rolling_static_cp,18079,Indiana,Normal,7.9629,9.144511151644304,7.759753401871859,10.039276842447723
2008,rolling_static_cp,18081,Indiana,Normal,8.9034,9.427625219541513,7.789259543013526,10.359875917677122
2008,rolling_static_cp,18083,Indiana,Normal,10.3455,9.999461930897652,8.53382978591404,10.633447703076367
2008,rolling_static_cp,18085,Indiana,Normal,8.9661,8.20431111585681,6.858910129352177,10.047705495501488
2008,rolling_static_cp,18087,Indiana,Normal,7.2732,7.666777803647753,6.069150353013032,9.665747741504175
2008,rolling_static_cp,18089,Indiana,Normal,10.3455,9.406746804696011,7.936844496717966,10.840130266330018
2008,rolling_static_cp,18091,Indiana,Normal,9.2796,9.966640524559278,8.323641515479213,10.888155908952731
2008,rolling_static_cp,18093,Indiana,Normal,8.8407,7.945418739063953,6.789494568662534,9.480285922031149
2008,rolling_static_cp,18095,Indiana,Normal,10.8471,10.611576178701092,8.816809925040808,11.350928836947766
2008,rolling_static_cp,18097,Indiana,Normal,7.5867,9.626293520287097,8.297322012923996,10.589382527413076
2008,rolling_static_cp,18099,Indiana,Normal,9.7185,9.003087038596453,7.381892377371215,10.42934254349446
2008,rolling_static_cp,18101,Indiana,Normal,9.7185,8.805923403162678,7.649417534852291,10.207411404219808
2008,rolling_static_cp,18103,Indiana,Normal,10.1574,8.939525310315434,7.791910821617132,10.692869924951088
2008,rolling_static_cp,18105,Indiana,Normal,8.9661,8.535905577004938,7.195620530017167,9.715993165596526
2008,rolling_static_cp,18107,Indiana,Normal,10.7844,9.852559865990813,8.4154099082778,10.699919214785474
2008,rolling_static_cp,18109,Indiana,Normal,8.4018,9.291100956883227,7.256418085309965,10.564954557064873
2008,rolling_static_cp,18111,Indiana,Normal,11.5995,10.560605530986425,8.836592791557951,11.501834408553215
2008,rolling_static_cp,18113,Indiana,Normal,8.2764,7.797294754452724,6.3461834942804485,9.738328673071704
2008,rolling_static_cp,18115,Indiana,Normal,8.2137,8.312819073399126,7.125906370192473,9.562815873070146
2008,rolling_static_cp,18117,Indiana,Normal,10.032,8.630756549859145,7.556822015966664,10.001919773068142
2008,rolling_static_cp,18119,Indiana,Normal,8.4645,8.779305070605329,6.8935065542841105,9.870850411950764
2008,rolling_static_cp,18121,Indiana,Normal,9.3423,9.183302145455144,7.706394390769526,10.202995491268702
2008,rolling_static_cp,18123,Indiana,Moderate,9.0915,8.050257163323565,6.7185012601253975,9.569278435911063
2008,rolling_static_cp,18125,Indiana,Normal,9.5931,9.190267288489377,7.477646944057571,10.31925362314767
2008,rolling_static_cp,18127,Indiana,Normal,10.4709,9.908561931037628,8.418142375561663,11.033728055447426
2008,rolling_static_cp,18129,Indiana,Normal,9.8439,9.571739455734242,8.134661271515412,10.688437211034158
2008,rolling_static_cp,18131,Indiana,Normal,10.5336,9.721806595420919,8.05040333394872,10.720948596217296
2008,rolling_static_cp,18133,Indiana,Normal,9.4677,9.256871200605469,7.557894124089235,10.383840519006847
2008,rolling_static_cp,18135,Indiana,Normal,9.2169,9.015313380125713,7.581387560151129,10.327341198447257
2008,rolling_static_cp,18137,Indiana,Normal,8.2137,8.688892214790895,7.6526495670373516,9.895243126239178
2008,rolling_static_cp,18139,Indiana,Normal,10.7217,9.962653745052354,8.54990701253557,10.710361001954672
2008,rolling_static_cp,18141,Indiana,Normal,9.0288,7.901216876496269,6.654827765184756,9.905986923723916
2008,rolling_static_cp,18143,Indiana,Normal,8.2764,8.686686052456155,7.392352347392754,9.713081273560872
2008,rolling_static_cp,18145,Indiana,Normal,9.5931,9.489406586016703,8.071308955408634,10.616929443600212
2008,rolling_static_cp,18147,Indiana,Moderate,9.0915,8.521654271043728,6.875561350683237,9.998385762436788
2008,rolling_static_cp,18149,Indiana,Normal,8.778,9.513140104605434,7.720939924609707,10.594010360126754
2008,rolling_static_cp,18151,Indiana,Normal,7.1478,8.127829128464015,6.48470250395653,9.88983111968349
2008,rolling_static_cp,18153,Indiana,Normal,10.2828,9.426140617878646,8.142723421060285,10.271919201422032
2008,rolling_static_cp,18155,Indiana,Normal,6.5835,8.369582476384771,7.056192345343897,9.825913319877737
2008,rolling_static_cp,18157,Indiana,Normal,11.286,10.915407484034493,8.867705744703263,11.526221840182616
2008,rolling_static_cp,18159,Indiana,Normal,11.5368,10.575576412326576,9.038975580971695,11.487752343401597
2008,rolling_static_cp,18161,Indiana,Normal,10.2828,9.44811692588505,8.495498977334373,10.406771638757382
2008,rolling_static_cp,18163,Indiana,Normal,9.6558,9.388501248331055,7.846237970925638,10.303646727109033
2008,rolling_static_cp,18165,Indiana,Normal,9.7812,9.856998951370391,8.245665353724762,10.798873702188564
2008,rolling_static_cp,18167,Indiana,Normal,8.6526,9.12826793180564,7.547312623358576,10.260311376221896
2008,rolling_static_cp,18169,Indiana,Normal,9.3423,8.25052564351281,7.256661395773482,10.370006857543993
2008,rolling_static_cp,18171,Indiana,Normal,11.3487,10.727632033804392,8.939277015304334,11.599704627812827
2008,rolling_static_cp,18173,Indiana,Normal,8.9034,8.683213954380133,7.384798147662631,10.110069328314292
2008,rolling_static_cp,18175,Indiana,Normal,8.2764,8.414499912789212,6.651809204359166,9.77894205360233
2008,rolling_static_cp,18177,Indiana,Normal,9.4677,8.961286399696423,7.708725393934437,10.46250068273691
2008,rolling_static_cp,18179,Indiana,Normal,9.9066,9.218542065554455,8.18599299851064,10.638172372981046
2008,rolling_static_cp,18181,Indiana,Normal,11.9757,11.038150650912508,8.992085625870828,11.632851236035942
2008,rolling_static_cp,18183,Indiana,Normal,8.3391,7.780769258187366,6.394261744848796,9.784105939664398
2008,rolling_static_cp,19001,Iowa,Normal,10.5963,8.977707807543196,7.8801377267092585,10.259449057221055
2008,rolling_static_cp,19003,Iowa,Normal,9.7812,8.514616146993985,7.284974857271089,10.139799896430416
2008,rolling_static_cp,19005,Iowa,Normal,10.659,9.138378927663675,7.692202498824787,10.20255054933103
2008,rolling_static_cp,19007,Iowa,Normal,7.3986,8.001781872682303,5.808792678497645,9.529140747064258
2008,rolling_static_cp,19009,Iowa,Normal,11.3487,9.783059722725962,8.523597290904853,10.919537717753514
2008,rolling_static_cp,19011,Iowa,Normal,11.2233,9.36495578708661,7.206404580971165,10.653624283367451
2008,rolling_static_cp,19013,Iowa,Normal,10.3455,9.852817423752114,8.243573529220166,10.813005403149432
2008,rolling_static_cp,19015,Iowa,Normal,10.4082,10.0183140771238,8.526415434663123,11.074268271677811
2008,rolling_static_cp,19017,Iowa,Normal,10.0947,9.67105250566457,8.145905590521458,10.763389208480511
2008,rolling_static_cp,19019,Iowa,Normal,10.4709,9.43426771917411,7.578294576781965,10.559663799354189
2008,rolling_static_cp,19021,Iowa,Normal,11.2233,10.274955181822795,9.019923446612763,11.248989152430855
2008,rolling_static_cp,19023,Iowa,Normal,10.9725,9.563669377630582,8.047257415252536,10.725452705482528
2008,rolling_static_cp,19025,Iowa,Normal,11.1606,9.726672876578196,8.715985383643613,11.337936998849445
2008,rolling_static_cp,19027,Iowa,Normal,11.2233,9.924436646336998,8.666659576179631,11.243199217716906
2008,rolling_static_cp,19029,Iowa,Normal,10.9098,8.972230553957568,7.686919832873747,10.415337508690456
2008,rolling_static_cp,19031,Iowa,Normal,11.286,10.50418686157512,8.551516859799015,11.142511816987403
2008,rolling_static_cp,19033,Iowa,Normal,10.4082,9.578927742103888,8.535603527170746,10.82737908401378
2008,rolling_static_cp,19035,Iowa,Normal,12.2892,10.460457412856691,8.759356647616503,11.440023841418844
2008,rolling_static_cp,19037,Iowa,Normal,9.9693,9.430633476969632,7.610250716196155,10.393381864555804
2008,rolling_static_cp,19039,Iowa,Normal,6.8343,8.081262821096905,6.4694845337767335,9.733291244557906
2008,rolling_static_cp,19041,Iowa,Normal,10.9725,10.377744920292276,9.064520639100511,11.6960069498989
2008,rolling_static_cp,19043,Iowa,Normal,10.7217,9.521943589354246,7.867247298270306,10.608762540117963
2008,rolling_static_cp,19045,Iowa,Normal,11.3487,10.626613782973806,8.734370221341717,11.222807569978482
2008,rolling_static_cp,19047,Iowa,Normal,11.9757,9.762470504507066,8.303532852590113,10.75818829639878
2008,rolling_static_cp,19049,Iowa,Normal,10.7217,10.062177349095693,8.667263632320203,11.310833571634324
2008,rolling_static_cp,19051,Iowa,Normal,8.9034,8.247890002623718,6.751062906610944,9.878817873243058
2008,rolling_static_cp,19053,Iowa,Normal,7.0224,8.26427125108057,6.931060933982009,9.897778637395735
2008,rolling_static_cp,19055,Iowa,Normal,9.9693,9.122489907830195,6.9489353760506996,10.62004781349286
2008,rolling_static_cp,19057,Iowa,Normal,11.6622,10.378843948312149,8.834365307807047,11.48671817945263
2008,rolling_static_cp,19059,Iowa,Normal,10.5336,10.588438770076124,8.913329667115768,11.639007009386031
2008,rolling_static_cp,19061,Iowa,Normal,9.9066,9.41021429507098,7.4516929987958465,10.584245397674659
2008,rolling_static_cp,19063,Iowa,Normal,10.5336,10.287598410594196,8.690538926388857,11.391879649567628
2008,rolling_static_cp,19065,Iowa,Normal,10.4709,9.869572375268724,7.916075491771449,10.550032789321696
2008,rolling_static_cp,19067,Iowa,Normal,10.7217,9.820965328420211,8.359590248094262,10.793191892585519
2008,rolling_static_cp,19069,Iowa,Normal,10.4709,9.570705106303919,8.5334873020517,10.937639093556486
2008,rolling_static_cp,19071,Iowa,Normal,9.2169,9.08196824646572,7.965643372868166,10.21502914554944
2008,rolling_static_cp,19073,Iowa,Normal,9.9693,10.027092941333306,8.696386872463037,11.217972786518953
2008,rolling_static_cp,19075,Iowa,Normal,11.3487,9.454582693063577,8.040978878275158,10.696154664344565
2008,rolling_static_cp,19077,Iowa,Normal,10.7217,9.52602574163705,8.413316802754368,10.827069083637854
2008,rolling_static_cp,19079,Iowa,Normal,9.8439,10.044685778084126,8.705275631444268,11.157282348277349
2008,rolling_static_cp,19081,Iowa,Normal,10.7217,10.080551468446986,8.814311059565267,11.451689575059014
2008,rolling_static_cp,19083,Iowa,Normal,9.9693,9.842371158234549,7.9744430194135765,10.725336329050709
2008,rolling_static_cp,19085,Iowa,Normal,11.0352,9.399720516781098,8.222681553270826,10.597883141548248
2008,rolling_static_cp,19087,Iowa,Normal,11.1606,10.072757767420713,8.43753384073825,11.048909855087244
2008,rolling_static_cp,19089,Iowa,Normal,10.2828,9.213469562808116,7.421786115650041,10.249215207837095
2008,rolling_static_cp,19091,Iowa,Normal,10.7844,9.805703529252911,8.624418998778566,11.1257623945488
2008,rolling_static_cp,19093,Iowa,Normal,12.2892,10.169143614384929,8.65865526621638,11.406911767633998
2008,rolling_static_cp,19095,Iowa,Normal,10.8471,9.221178240122166,7.444276886860698,10.443286661795524
2008,rolling_static_cp,19097,Iowa,Normal,10.5963,9.235316614548152,7.488675809923719,10.276016869543108
2008,rolling_static_cp,19099,Iowa,Normal,11.4114,10.193440396614546,8.617675246417276,11.23364600072024
2008,rolling_static_cp,19101,Iowa,Normal,10.4709,8.90179987969088,7.442749634091267,10.248397318417188
2008,rolling_static_cp,19103,Iowa,Normal,10.0947,9.632768507404222,8.014039987357759,10.549072953480046
2008,rolling_static_cp,19105,Iowa,Normal,10.4709,9.534036972995482,7.421952548668407,10.75337342547736
2008,rolling_static_cp,19107,Iowa,Normal,9.8439,9.34420613894956,7.729001972883988,10.532416836652889
2008,rolling_static_cp,19109,Iowa,Normal,10.7217,10.538290671759025,8.84513914745616,11.445625656253215
2008,rolling_static_cp,19111,Iowa,Normal,10.8471,9.872711233042953,8.197699960033853,10.846844757357784
2008,rolling_static_cp,19113,Iowa,Normal,10.7844,9.414383542997982,7.186202609360314,10.620010276081878
2008,rolling_static_cp,19115,Iowa,Normal,10.9098,9.888330057403595,8.307700264630684,10.771215045816804
2008,rolling_static_cp,19117,Iowa,Normal,7.1478,8.142453215652624,6.641993339710217,9.745715994669716
2008,rolling_static_cp,19119,Iowa,Normal,11.913,10.190918036213699,8.957960974517306,11.603233221358398
2008,rolling_static_cp,19121,Iowa,Normal,10.3455,8.807734500786854,7.88412722801919,10.446337228555928
2008,rolling_static_cp,19123,Iowa,Normal,11.0352,10.109266925087587,8.276092187842444,11.170925824008389
2008,rolling_static_cp,19125,Iowa,Normal,8.9661,10.047588443068129,8.49755215464654,11.036316724721509
2008,rolling_static_cp,19127,Iowa,Normal,11.286,9.828503516361014,8.118866120749152,10.7667735629933
2008,rolling_static_cp,19129,Iowa,Normal,9.7812,8.782337883411511,7.680861750738404,10.21093125520568
2008,rolling_static_cp,19131,Iowa,Normal,10.9098,9.715303352397221,8.114168873644692,10.823429874587502
2008,rolling_static_cp,19133,Iowa,Normal,10.7217,9.22454616368037,8.036851907490666,10.382757256209171
2008,rolling_static_cp,19135,Iowa,Normal,8.5272,8.202545157039335,6.8067334327116775,10.018416134032302
2008,rolling_static_cp,19137,Iowa,Normal,10.032,8.750956561017716,7.3387499445438005,10.216891113232792
2008,rolling_static_cp,19139,Iowa,Normal,10.4082,10.380856465139074,8.347005604029908,11.26355059881174
2008,rolling_static_cp,19141,Iowa,Normal,12.2265,10.692086992434206,9.279056968385664,11.669562074230054
2008,rolling_static_cp,19143,Iowa,Normal,10.9725,10.378124524831264,9.065557582021617,11.845777483478876
2008,rolling_static_cp,19145,Iowa,Normal,8.3391,8.5218856765086,7.033577248519165,9.89677894718436
2008,rolling_static_cp,19147,Iowa,Normal,11.0352,10.26167480261498,8.885970528839033,11.32899131631818
2008,rolling_static_cp,19149,Iowa,Normal,11.9757,10.251587445903898,8.590216038797063,11.178479046828192
